Agency,Component,Year,Request Ex. 1,Request Ex. 2,Request Ex. 3,Request Ex. 4,Request Ex. 5,Request Ex. 6,Request Ex. 7A,Request Ex. 7B,Request Ex. 7C,Request Ex. 7D,Request Ex. 7E,Request Ex. 7F,Request Ex. 8,Request Ex. 9,
NTSB,NTSB,2015,0,0,0,0,2,2,0,0,0,0,0,0,0,0
ONHIR,ONHIR,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TVA,TVA,2015,0,0,0,1,4,1,0,0,0,0,0,0,0,0
NEA,NEA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSS,SSS,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NLRB,NLRB,2015,0,0,0,0,3,6,3,0,6,3,0,0,0,0
SSA,SSA,2015,0,0,0,0,7,127,1,0,3,1,3,0,0,0
NCPC,NCPC,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLRA,FLRA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USTDA,USTDA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USPS,USPS,2015,0,2,31,1,6,33,0,0,31,6,8,1,0,0
NSF,NSF,2015,0,0,0,1,0,1,0,0,0,0,0,0,0,0
PCLOB,PCLOB,2015,0,0,2,0,1,1,0,0,1,0,0,0,0,0
OSHRC,OSHRC,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USDA,USDA,2015,0,1,9,6,20,52,6,1,19,4,5,2,0,0
OPIC,OPIC,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OMB,OMB,2015,0,1,0,0,1,1,0,0,0,0,0,0,0,0
OGE,OGE,2015,0,0,1,0,5,1,0,0,0,0,0,0,0,0
US ADF,US ADF,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBG,BBG,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONDCP,ONDCP,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFRH,AFRH,2015,0,0,0,0,0,1,0,0,1,0,0,0,0,0
DOC,DOC,2015,0,1,7,2,15,10,3,0,5,0,3,0,0,0
FMCS,FMCS,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCA,FCA,2015,0,0,0,1,0,1,0,0,1,0,0,0,1,0
NARA,NARA,2015,0,0,0,0,0,2,0,0,1,0,0,0,0,0
IAF,IAF,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FTC,FTC,2015,0,0,4,4,17,6,10,0,3,1,3,0,0,0
FRB,FRB,2015,0,0,0,8,6,4,0,0,0,0,0,0,7,0
NRPC,NRPC,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NMB,NMB,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEH,NEH,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CSOSA,CSOSA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPPBSD,CPPBSD,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACUS,ACUS,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIGIE,CIGIE,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ED,ED,2015,0,0,0,2,7,17,15,1,22,0,1,0,0,0
FRTIB,FRTIB,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DOT,DOT,2015,0,2,3,10,19,25,7,0,7,0,0,1,0,0
FOMC,FOMC,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CO,CO,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFTC,CFTC,2015,0,0,2,4,2,3,0,0,1,0,0,0,1,0
CSB,CSB,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U.S. CPSC,U.S. CPSC,2015,0,0,8,7,8,5,3,0,0,0,0,0,0,0
SIGAR,SIGAR,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNFSB,DNFSB,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ex-Im Bank,Ex-Im Bank,2015,0,0,0,3,2,1,0,0,0,0,0,0,0,0
USNRC,USNRC,2015,1,0,0,3,3,11,3,0,7,0,1,5,0,0
USTR,USTR,2015,1,0,1,1,2,1,0,0,0,0,0,0,0,0
DOE,DOE,2015,1,0,3,6,10,7,0,0,1,0,0,0,0,0
ODNI,ODNI,2015,4,0,6,0,2,1,0,0,0,0,1,0,0,0
DHS,DHS,2015,8,17,76,6,529,1704,23,1,1951,5,1904,8,0,0
State,State,2015,10,2,77,1,8,27,1,0,2,0,7,0,0,0
DOJ,DOJ,2015,61,0,155,6,135,547,162,1,739,226,667,171,0,0
DoD,DoD,2015,78,4,79,14,68,182,13,1,74,7,21,3,0,0
CIA,CIA,2015,143,3,132,0,6,12,0,0,0,1,0,0,0,0
