Agency,Component,Year,Request Ex. 1,Request Ex. 2,Request Ex. 3,Request Ex. 4,Request Ex. 5,Request Ex. 6,Request Ex. 7A,Request Ex. 7B,Request Ex. 7C,Request Ex. 7D,Request Ex. 7E,Request Ex. 7F,Request Ex. 8,Request Ex. 9,
NMB,NMB,2012,0,0,0,0,1,1,0,0,0,0,0,0,0,0
NEH,NEH,2012,0,0,0,9,4,14,0,0,0,0,2,0,0,0
CSOSA,CSOSA,2012,0,255,0,0,32,635,0,0,629,94,35,70,0,0
CPPBSD,CPPBSD,2012,0,0,0,2,2,0,0,0,0,0,0,0,0,0
ACUS,ACUS,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIGIE,CIGIE,2012,0,0,0,0,6,10,0,0,1,0,1,0,0,0
ED,ED,2012,0,14,12,246,150,570,133,5,427,2,11,0,0,0
FRTIB,FRTIB,2012,0,0,0,1,0,3,0,0,0,0,0,0,0,0
FOMC,FOMC,2012,0,0,0,4,5,1,0,0,0,0,1,0,0,0
CO,CO,2012,0,0,1,0,1,1,0,0,0,0,0,0,0,0
CFTC,CFTC,2012,0,0,13,35,27,40,13,0,1,0,0,0,0,0
CSB,CSB,2012,0,1,0,12,6,7,7,0,4,1,4,1,0,0
U.S. CPSC,U.S. CPSC,2012,0,0,350,159,325,261,33,0,7,31,1,0,0,0
SIGAR,SIGAR,2012,0,1,0,2,5,2,3,0,3,0,0,1,0,0
DNFSB,DNFSB,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ex-Im Bank,Ex-Im Bank,2012,0,0,0,12,4,7,1,0,3,0,1,0,0,0
NASA,NASA,2012,1,3,33,115,53,95,8,0,24,2,7,8,0,0
OMB,OMB,2012,1,12,0,3,44,31,0,0,0,0,0,0,0,0
VA,VA,2012,2,0,2347,245,161,8999,69,22,1601,14,10,5,0,0
U.S. DOL,U.S. DOL,2012,2,144,89,3835,3133,2058,1618,88,6066,2470,1176,3,0,0
FCC,FCC,2012,2,78,2,23,22,114,11,0,13,4,8,0,0,0
FDIC,FDIC,2012,3,42,2,128,53,146,3,1,5,1,3,0,56,0
DOT,DOT,2012,3,27,216,254,578,1974,91,6,624,95,23,10,0,0
Treasury,Treasury,2012,5,97,2769,177,657,799,383,8,1179,85,1161,18,182,0
USDA,USDA,2012,5,61,474,410,589,1222,142,113,414,41,86,17,2,0
DOE,DOE,2012,7,4,46,242,106,266,9,4,24,7,6,2,0,1
DOC,DOC,2012,10,4,79,103,108,191,22,5,46,1,8,1,0,0
DHS,DHS,2012,20,480,3884,559,54121,80933,328,14,99597,91,93985,108,0,0
ODNI,ODNI,2012,51,144,52,1,18,106,0,0,67,2,10,0,0,0
NARA,NARA,2012,178,64,155,22,45,180,4,0,83,52,70,5,0,0
State,State,2012,203,22,5789,37,213,480,23,4,81,8,269,9,0,0
DOJ,DOJ,2012,408,147,1282,298,1404,5469,798,49,7211,1879,2249,1808,0,0
CIA,CIA,2012,2112,0,2208,1,110,216,32,1,7,2,2,0,0,0
DoD,DoD,2012,2390,681,3276,1395,2331,13604,1072,82,7539,361,360,2476,1,14
