CFPB,CFPB,2013,1,26,24,10,6,1,0,1,0,0,0,0,0
USCCR,USCCR,2013,1,0,0,0,0,0,0,0,0,0,0,0,0
SEC,SEC,2013,1,0,1,0,0,0,0,0,0,0,0,0,5
NEA,NEA,2013,1,1,0,0,0,0,0,0,0,1,2,2,2
FLRA,FLRA,2013,1,1,1,0,0,0,0,0,0,0,0,0,0
NEH,NEH,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
CPPBSD,CPPBSD,2013,1,0,0,0,0,0,0,0,0,0,0,0,0
FDIC,FDIC,2013,2,22,4,0,0,0,0,0,0,0,0,0,0
OSTP,OSTP,2013,5,2,0,0,0,0,0,0,0,0,1,0,0
USTR,USTR,2013,5,8,6,0,3,1,2,0,0,0,2,2,4
BBG,BBG,2013,6,7,4,6,3,0,0,0,0,0,0,0,0
FEC,FEC,2013,7,4,2,0,1,0,0,0,0,0,0,0,0
USTDA,USTDA,2013,10,0,2,0,0,0,0,0,0,0,0,0,0
NCUA,NCUA,2013,11,9,3,6,4,2,0,1,0,0,1,1,0
FMCS,FMCS,2013,11,3,0,0,0,0,0,0,0,0,0,0,0
FHFA,FHFA,2013,13,9,5,3,3,2,1,2,0,0,0,0,0
FERC,FERC,2013,19,18,0,1,0,1,0,0,2,1,2,0,0
FMSHRC,FMSHRC,2013,23,3,0,0,0,0,0,0,0,0,0,0,0
ODNI,ODNI,2013,23,18,7,3,7,2,1,2,2,2,5,4,14
State,State,2013,30,50,39,38,47,73,83,109,86,91,484,376,1315
USAID,USAID,2013,42,28,23,21,18,21,12,5,7,3,28,16,41
NTSB,NTSB,2013,48,22,12,6,5,4,1,3,4,6,18,32,25
NRPC,NRPC,2013,63,23,10,8,12,3,1,1,3,1,4,1,4
USPS,USPS,2013,83,50,11,8,8,9,3,3,0,2,5,0,2
DOE,DOE,2013,124,111,69,32,17,12,10,13,8,7,30,33,67
USNRC,USNRC,2013,132,42,19,8,8,8,3,3,2,6,19,15,10
U.S. CPSC,U.S. CPSC,2013,148,106,77,46,50,25,30,20,18,13,36,15,19
NSF,NSF,2013,149,70,42,23,12,4,2,0,0,1,2,0,0
FRB,FRB,2013,151,120,54,32,19,29,13,9,11,7,8,4,7
DOC,DOC,2013,157,216,109,60,42,32,33,26,13,15,41,25,18
SSA,SSA,2013,160,250,152,125,71,27,18,27,9,27,26,1,0
EPA,EPA,2013,171,2982,813,362,162,113,89,57,49,38,98,51,32
GSA,GSA,2013,189,253,214,121,91,57,33,22,20,13,37,7,0
FTC,FTC,2013,192,76,23,16,11,2,0,1,0,0,2,0,0
CIA,CIA,2013,209,306,334,206,106,78,74,46,20,38,75,34,214
HUD,HUD,2013,327,128,66,50,21,26,21,12,15,12,43,23,8
NASA,NASA,2013,340,118,52,23,6,5,4,2,0,0,3,0,0
ED,ED,2013,472,317,141,80,87,50,23,25,16,14,32,7,12
NARA,NARA,2013,541,125,37,26,31,28,32,24,25,18,78,61,1066
DOT,DOT,2013,678,685,506,240,73,40,32,25,19,18,48,19,39
USDA,USDA,2013,846,299,139,81,38,28,16,17,14,12,37,12,15
DOJ,DOJ,2013,1561,1653,988,890,605,467,338,281,246,204,680,340,444
OPM,OPM,2013,1581,1228,1080,175,84,57,32,44,80,76,44,4,10
DOI,DOI,2013,2899,789,296,159,99,62,46,35,23,26,86,38,73
PBGC,PBGC,2013,5311,431,24,7,6,4,0,1,0,1,0,0,0
HHS,HHS,2013,5406,602,454,389,340,334,321,292,285,233,1050,552,1106
Treasury,Treasury,2013,6092,1859,489,185,87,43,40,18,7,12,30,11,54
U.S. DOL,U.S. DOL,2013,7858,1537,448,253,162,96,50,43,32,23,123,42,115
VA,VA,2013,7927,1778,492,354,492,463,226,84,68,145,187,55,68
DoD,DoD,2013,9169,4972,1835,1036,683,482,383,289,210,214,657,345,1126
DHS,DHS,2013,33435,57908,7683,6965,1230,1133,603,387,265,141,408,260,3375
