Agency,Component,Year,Simple-Median No. of Days,Simple-Average No. of Days,Simple-Lowest No. of Days,Simple-Highest No. of Days,Complex-Median No. of Days,Complex-Average No. of Days,Complex-Lowest No. of Days,Complex-Highest No. of Days,Expedited Processing-Median No. of Days,Expedited Processing-Average No. of Days,Expedited Processing-Lowest No. of Days,Expedited Processing-Highest No. of Days,
OSTP,OSTP,2015,10,19.2,-1,114,96,122.3,2,348,,,,
SSA,SSA,2015,10,24,1,92,71,87,3,323,,,,
FMCS,FMCS,2015,10,12,1,63,30,30,30,30,,,,
ED,ED,2015,10,11.27,-1,197,56,93.66,9,1311,17,22.25,3,74
FHFA,FHFA,2015,11,12.35,-1,112,47,76.54,-1,481,,,,
ABMC,ABMC,2015,11,8,4,11,,,,,,,,
SSS,SSS,2015,11,10,4,18,,,,,,,,
OGE,OGE,2015,11,24,1,559,,,,,,,,
DOC,DOC,2015,11,45.41,-1,1163,36,133.72,-1,2020,6,32.58,-1,403
NEH,NEH,2015,11,11.3,1,20,21,37.8,13,103,,,,
DoD,DoD,2015,11.91,16.58,-1,3036,89.72,165.14,-1,3517,22.89,32.33,-1,860
STB,STB,2015,12,12.016,1,43,,,,,,,,
NEA,NEA,2015,12,26,1,52,470,282,18,923,,,,
ONDCP,ONDCP,2015,12,44,1,344,,,,,,,,
DOE,DOE,2015,12,26.81,-1,1157,74,176.94,-1,2043,47,90.71,9,343
DNFSB,DNFSB,2015,12,10.6,1,20,33,36,31,50,,,,
CO,CO,2015,12.5,17.9,3,93,,,,,,,,
EPA,EPA,2015,13,12.34,-1,726,39,75.88,-1,1756,26.5,154.85,2,1229
FEC,FEC,2015,13,23.7,2,158,64,125,23,452,10,11,5,18
PRC,PRC,2015,13,13,3,20,,,,,,,,
LSC,LSC,2015,13.5,12.41,1,27,,,,,8,12,1,27
DOJ,DOJ,2015,16,29.83,-1,732,99,174.13,-1,1364,53,110.49,-1,1103
USITC,USITC,2015,16,15,1,20,30,30,20,38,,,,
USTR,USTR,2015,16,25,1,99,74,245,17,1400,,,,
NSF,NSF,2015,16,15,1,26,33,123,1,1301,,,,
U.S. CPSC,U.S. CPSC,2015,16,44,1,640,44,83,1,1540,24,24,24,24
CIA,CIA,2015,17,39.85,4,2449,53,116.22,-1,2454,,,,
GSA,GSA,2015,17,21.74,-1,40,27,32.56,-1,221,19,20.14,-1,89
EEOC,EEOC,2015,17,18.42,1,357,,,,,,,,
HUD,HUD,2015,17,34.26,-1,451,49.5,84.82,-1,546,9,33,1,249
AFRH,AFRH,2015,17,17,7,37,37,37,37,37,,,,
CSOSA,CSOSA,2015,17,21.67,1,194,,,,,,,,
FDIC,FDIC,2015,18,19.78,-1,105,26,29.74,2,114,17.5,18.2,3,49
MSPB,MSPB,2015,18,27.05,-1,145,215,191.17,68,239,14.5,15.67,-1,35
NIGC,NIGC,2015,19,53,1,544,167,143,24,222,,,,
CSB,CSB,2015,19,25,-1,157,62,87,8,195,,,,
FERC,FERC,2015,20,25,1,137,24,41,4,453,0,0,0,0
FCC,FCC,2015,20,23.93,-1,268,273,208.29,30,290,3,4.07,-1,11
USDA,USDA,2015,20,11.2,1,1101,24,51.14,1,1393,11,49,1,349
SIGAR,SIGAR,2015,20,23.2,1,59,39,51.3,14,168,22,22,22,22
FRTIB,FRTIB,2015,21,36,6,130,,,,,,,,
US RRB,US RRB,2015,22,30.44,1,141,,,,,,,,
CFTC,CFTC,2015,23,43.32,-1,305,38,72.21,6,333,,,,
PC,PC,2015,24,65,-1,467,185,278,38,663,,,,
Ex-Im Bank,Ex-Im Bank,2015,24,68.2,-1,702,112,275.02,15,908,,,,
OSC,OSC,2015,27,74.67,-1,328,442,487.09,14,1014,77.5,139.75,18,826
DOT,DOT,2015,34,56.51,-1,953,102,115,-1,1172,37,165,3,603
CEQ,CEQ,2015,40,119.33,1,579,22,89,1,909,,,,
OMB,OMB,2015,40,80,1,406,,,,,,,,
MCC,MCC,2015,79,84,-1,290,,,,,,,,
State,State,2015,84,111,1,1781,373,511,11,2374,61,102,41,203
