Agency,Component,Year,Request Ex. 1,Request Ex. 2,Request Ex. 3,Request Ex. 4,Request Ex. 5,Request Ex. 6,Request Ex. 7A,Request Ex. 7B,Request Ex. 7C,Request Ex. 7D,Request Ex. 7E,Request Ex. 7F,Request Ex. 8,Request Ex. 9,
SSA,SSA,2013,0,17,26,62,105,490,45,0,34,11,20,2,0,0
NCPC,NCPC,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLRA,FLRA,2013,0,1,0,0,3,1,2,0,1,3,0,0,0,0
USTDA,USTDA,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USPS,USPS,2013,0,11,402,86,110,528,34,0,358,84,53,3,0,0
NSF,NSF,2013,0,0,8,159,16,183,5,0,18,0,1,0,0,0
OSHRC,OSHRC,2013,0,0,0,1,1,12,0,0,0,0,0,0,0,0
OPIC,OPIC,2013,0,9,0,7,2,5,0,0,0,0,0,0,0,0
OMB,OMB,2013,0,7,0,0,30,16,0,0,0,0,0,0,0,0
OGE,OGE,2013,0,0,1,0,2,3,0,0,0,0,0,0,0,0
US ADF,US ADF,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBG,BBG,2013,0,1,0,1,3,9,0,0,0,0,1,0,0,0
ONDCP,ONDCP,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFRH,AFRH,2013,0,0,0,0,1,8,0,0,0,0,0,0,0,0
RATB,RATB,2013,0,0,0,0,0,2,0,0,2,0,0,0,0,0
FMCS,FMCS,2013,0,0,0,2,2,5,0,0,0,0,0,0,0,0
FCA,FCA,2013,0,0,0,0,1,1,0,0,0,0,0,0,3,0
IAF,IAF,2013,0,0,0,0,1,1,0,0,0,0,0,0,0,0
FTC,FTC,2013,0,0,176,56,89,504,52,0,25,5,14,0,0,0
FRB,FRB,2013,0,0,3,38,27,29,2,0,4,1,3,0,48,0
NRPC,NRPC,2013,0,0,3,19,22,41,8,0,19,0,2,1,0,0
NMB,NMB,2013,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NEH,NEH,2013,0,0,0,7,2,11,0,0,0,0,0,0,0,0
CSOSA,CSOSA,2013,0,54,0,1,40,599,0,0,599,44,36,60,0,0
CPPBSD,CPPBSD,2013,0,0,0,2,2,0,0,0,0,0,0,0,0,0
ACUS,ACUS,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIGIE,CIGIE,2013,0,0,0,0,6,10,0,0,0,0,0,0,0,0
ED,ED,2013,0,5,14,215,143,473,158,4,426,6,36,0,0,0
FRTIB,FRTIB,2013,0,0,0,2,0,6,0,0,1,0,2,0,0,0
FOMC,FOMC,2013,0,0,0,2,1,2,0,0,0,0,0,0,0,0
CO,CO,2013,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CFTC,CFTC,2013,0,0,10,27,21,36,6,0,7,0,3,0,0,0
CSB,CSB,2013,0,0,0,21,18,21,18,0,0,0,0,0,0,0
U.S. CPSC,U.S. CPSC,2013,0,0,277,160,275,222,27,0,6,45,0,0,0,0
SIGAR,SIGAR,2013,0,1,0,3,1,8,8,0,8,2,4,2,0,0
DNFSB,DNFSB,2013,0,1,0,0,1,3,0,0,1,0,0,0,0,0
Ex-Im Bank,Ex-Im Bank,2013,0,0,0,18,14,8,1,0,1,0,1,0,0,0
DOI,DOI,2013,1,19,58,253,431,1052,150,18,309,13,66,27,0,27
VA,VA,2013,1,0,2393,337,193,10794,70,30,2903,9,22,9,0,1
MCC,MCC,2013,1,0,0,2,2,10,0,0,0,0,0,0,0,0
DOC,DOC,2013,1,5,77,88,125,182,25,12,66,0,12,0,0,0
EPA,EPA,2013,2,10,18,96,225,153,97,3,54,60,19,1,0,1
FCC,FCC,2013,2,100,0,29,33,141,20,1,19,2,17,0,0,0
USTR,USTR,2013,2,1,0,7,10,11,0,0,0,0,0,0,0,0
USDA,USDA,2013,6,50,455,419,362,1556,144,6,529,30,81,37,0,2
DOT,DOT,2013,6,14,248,234,445,2109,69,1,714,114,18,10,0,0
Treasury,Treasury,2013,7,13,3061,171,924,845,540,2,1272,72,1389,5,143,0
DOE,DOE,2013,14,14,50,211,111,268,8,0,22,1,9,12,0,0
DHS,DHS,2013,15,401,4363,340,55238,82292,282,14,102582,100,97464,53,0,0
ODNI,ODNI,2013,52,13,177,2,13,53,0,0,18,1,14,0,0,0
NARA,NARA,2013,281,32,237,19,30,265,4,0,118,129,29,2,1,1
DOJ,DOJ,2013,357,86,1310,302,1322,5727,696,37,7612,1923,2299,1782,3,2
State,State,2013,452,49,10304,94,454,1453,49,7,169,32,516,23,0,0
CIA,CIA,2013,2702,7,2890,7,88,204,2,0,12,9,5,2,0,0
DoD,DoD,2013,4594,182,6024,1219,2986,12925,869,51,5611,369,1624,776,1,7
