Year,Agency,Component,No. of Full Grants,No. of Partial Grants/ Partial Denials,No. of Full Denials Based on Exemptions,Number of Full Denials Based on Reasons Other than Exemptions,Number of Full Denials Based on Reasons Other than Exemptions.1,Number of Full Denials Based on Reasons Other than Exemptions.2,Number of Full Denials Based on Reasons Other than Exemptions.3,Number of Full Denials Based on Reasons Other than Exemptions.4,Number of Full Denials Based on Reasons Other than Exemptions.5,Number of Full Denials Based on Reasons Other than Exemptions.6,Number of Full Denials Based on Reasons Other than Exemptions.7,Number of Full Denials Based on Reasons Other than Exemptions.8,Total
2014,PCLOB,PCLOB,0.0,3.0,0.0,1,0,2,0,0,0,0,0,0,6.0
2014,PRC,PRC,12.0,0.0,1.0,0,17,1,0,0,0,0,0,0,31.0
2014,RATB,RATB,6.0,5.0,3.0,5,0,1,0,1,0,0,0,0,21.0
2014,SBA,SBA,980.0,162.0,18.0,100,7,11,0,8,5,12,9,0,1312.0
2014,SEC,SEC,2488.0,464.0,939.0,9871,64,149,89,171,39,65,82,336,14757.0
2014,SIGAR,SIGAR,2.0,18.0,3.0,7,1,1,0,0,0,0,0,0,32.0
2014,SSA,SSA,23208.0,1234.0,178.0,20,1,23,0,25,0,0,0,0,24689.0
2014,SSS,SSS,45.0,0.0,4.0,0,0,0,0,0,0,0,0,0,49.0
2014,State,DoS,2640.0,3664.0,6623.0,488,335,407,46,2378,694,645,103,0,18023.0
2014,State,OIG,5.0,45.0,4.0,11,0,6,0,0,0,0,0,0,71.0
2014,STB,STB,15.0,4.0,0.0,12,1,1,3,0,0,0,0,0,36.0
2014,Treasury,BEP,27.0,20.0,4.0,9,1,3,4,1,12,1,1,0,83.0
2014,Treasury,DO,90.0,164.0,15.0,94,94,82,27,120,190,62,8,0,946.0
2014,Treasury,FinCEN,8.0,43.0,178.0,31,1,1,0,0,5,9,1,0,277.0
2014,Treasury,IRS,3651.0,2975.0,122.0,646,0,169,104,417,1544,21,439,21,10109.0
2014,Treasury,MINT,60.0,12.0,2.0,26,3,6,1,2,16,0,2,1,131.0
2014,Treasury,OCC,1354.0,66.0,25.0,70,7,52,6,18,100,88,15,0,1801.0
2014,Treasury,TIGTA,29.0,116.0,22.0,15,28,6,5,1,57,3,5,0,287.0
2014,Treasury,TTB,9.0,14.0,6.0,7,0,2,4,2,0,3,0,3,50.0
2014,Treasury,Fiscal Service,49.0,92.0,6.0,53,9,48,1,1,13,29,4,1,306.0
2014,TVA,TVA,54.0,62.0,7.0,39,0,3,8,0,0,2,0,0,175.0
2014,U.S. CPSC,U.S. CPSC,753.0,279.0,32.0,118,1,29,8,0,0,0,27,2,1249.0
2014,U.S. DOL,ADJ BDS,15.0,0.0,0.0,27,0,2,0,0,0,1,1,0,46.0
2014,U.S. DOL,ALJ,105.0,7.0,3.0,22,2,2,0,0,2,3,3,0,149.0
2014,U.S. DOL,ASP,2.0,0.0,0.0,6,0,0,0,2,0,1,0,0,11.0
2014,U.S. DOL,BLS,11.0,3.0,3.0,6,0,1,0,0,0,2,0,0,26.0
2014,U.S. DOL,CFO,13.0,0.0,0.0,3,0,6,0,0,0,0,1,0,23.0
2014,U.S. DOL,EBSA,139.0,73.0,17.0,110,89,16,2,1,5,2,18,0,472.0
2014,U.S. DOL,ETA,195.0,588.0,5.0,491,76,29,44,5,107,46,53,0,1639.0
2014,U.S. DOL,EXEC SEC,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1.0
2014,U.S. DOL,ILAB,3.0,0.0,0.0,0,0,0,0,0,0,2,0,0,5.0
2014,U.S. DOL,MSHA,403.0,851.0,123.0,78,2,37,25,4,1,1,20,0,1545.0
2014,U.S. DOL,OASAM,48.0,51.0,15.0,51,1,15,0,2,2,26,6,9,226.0
2014,U.S. DOL,OCIA,11.0,0.0,6.0,7,0,3,0,0,0,3,0,0,30.0
2014,U.S. DOL,ODEP,2.0,0.0,0.0,4,0,0,0,0,0,0,0,0,6.0
2014,U.S. DOL,OFCCP,52.0,60.0,10.0,35,1,9,9,0,4,4,4,0,188.0
2014,U.S. DOL,OIG,10.0,29.0,10.0,15,0,0,0,1,3,1,1,2,72.0
2014,U.S. DOL,OLMS,10.0,23.0,12.0,18,0,1,0,0,8,11,0,0,83.0
2014,U.S. DOL,OPA,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,7.0
2014,U.S. DOL,OSEC,5.0,9.0,0.0,8,1,3,0,0,0,0,0,0,26.0
2014,U.S. DOL,OSHA,449.0,3908.0,1386.0,1871,243,169,32,35,54,110,263,0,8520.0
2014,U.S. DOL,OWCP,198.0,15.0,19.0,101,10,34,84,0,4,10,20,0,495.0
2014,U.S. DOL,SOL,25.0,26.0,7.0,19,0,11,0,0,3,7,0,3,101.0
2014,U.S. DOL,VETS,25.0,72.0,9.0,19,7,7,0,1,2,2,7,2,153.0
2014,U.S. DOL,WB,1.0,0.0,0.0,5,0,0,0,0,0,0,0,0,6.0
2014,U.S. DOL,WHD,85.0,1427.0,285.0,588,128,150,4,3,14,10,184,7,2885.0
2014,US ADF,US ADF,4.0,9.0,0.0,1,0,0,0,0,0,0,0,0,14.0
2014,US RRB,OIG,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3.0
2014,US RRB,RRB,117.0,1.0,2.0,20,2,0,4,0,0,0,0,0,146.0
2014,USAID,USAID,37.0,89.0,8.0,51,1,83,0,9,14,12,5,6,315.0
2014,USCCR,USCCR,16.0,5.0,0.0,8,1,0,0,1,2,10,0,0,43.0
2014,USDA,AMS,47.0,82.0,3.0,21,1,4,0,0,0,0,4,1,163.0
2014,USDA,APHIS,127.0,404.0,23.0,123,14,51,2,3,2,15,22,12,798.0
2014,USDA,ASCR,1.0,10.0,1.0,4,1,0,0,0,0,0,1,0,18.0
2014,USDA,FAS,21.0,5.0,0.0,5,0,2,2,2,0,11,1,0,49.0
2014,USDA,FNCS,67.0,151.0,5.0,34,6,12,4,0,2,12,1,15,309.0
2014,USDA,FS,825.0,601.0,62.0,171,54,71,16,3,11,2,25,48,1889.0
2014,USDA,FSA,13519.0,230.0,105.0,111,177,51,53,30,25,8,23,11,14343.0
2014,USDA,FSIS,45.0,202.0,6.0,52,8,19,9,0,6,2,5,11,365.0
2014,USDA,GIPSA,5.0,14.0,5.0,10,0,0,0,0,1,1,0,1,37.0
2014,USDA,NAD,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
2014,USDA,NRCS,152.0,79.0,35.0,33,9,35,4,0,2,2,9,28,388.0
2014,USDA,OBPA,5.0,0.0,0.0,1,2,0,0,0,0,0,0,0,8.0
2014,USDA,OCFO,3.0,10.0,0.0,2,1,0,0,0,0,0,0,0,16.0
2014,USDA,OGC,2.0,10.0,1.0,4,2,4,0,0,0,0,0,4,27.0
2014,USDA,OIG,13.0,26.0,19.0,33,0,23,1,0,0,0,0,0,115.0
2014,USDA,OSEC/OCIO/DM,63.0,90.0,7.0,38,5,12,2,3,2,6,9,14,251.0
2014,USDA,RD,92.0,60.0,7.0,27,32,27,2,8,4,2,11,29,301.0
2014,USDA,REE,42.0,37.0,1.0,9,2,6,0,0,3,9,0,6,115.0
2014,USDA,RMA,13.0,23.0,4.0,3,0,0,1,0,1,4,0,2,51.0
2014,USIBWC,USIBWC,17.0,4.0,0.0,10,0,2,0,0,0,0,0,0,33.0
2014,USITC,USITC,14.0,6.0,2.0,14,0,1,0,0,0,2,0,0,39.0
2014,USNRC,USNRC,101.0,183.0,25.0,68,1,45,11,0,1,2,1,47,485.0
2014,USPS,PS,399.0,165.0,396.0,248,80,76,44,81,98,6,18,0,1611.0
2014,USPS,OIG,18.0,231.0,21.0,79,28,31,0,0,29,66,3,1,507.0
2014,USPS,PIS,18.0,146.0,17.0,58,52,4,3,3,66,1,3,0,371.0
2014,USTDA,USTDA,15.0,4.0,0.0,4,1,0,0,0,0,0,0,0,24.0
2014,USTR,USTR,30.0,6.0,0.0,31,0,0,0,4,0,0,0,0,71.0
2014,VA,Admin,5.0,5.0,1.0,4,3,0,1,0,0,0,1,0,20.0
2014,VA,BVA,7.0,5.0,2.0,0,2,0,0,0,0,0,0,0,16.0
2014,VA,C&LA,4.0,0.0,0.0,28,0,1,0,0,0,0,0,0,33.0
2014,VA,CFM,12.0,17.0,7.0,8,0,9,15,0,0,0,7,0,75.0
2014,VA,GC,27.0,49.0,14.0,8,0,2,6,2,0,0,6,0,114.0
2014,VA,HRM,2.0,1.0,1.0,12,0,6,1,0,0,0,0,0,23.0
2014,VA,IG,32.0,214.0,39.0,47,5,5,1,3,0,11,3,0,360.0
2014,VA,Mgmt,12.0,0.0,0.0,3,0,0,0,0,0,0,1,0,16.0
2014,VA,NCA,15.0,9.0,1.0,6,0,1,0,0,0,0,7,0,39.0
2014,VA,OAL,79.0,103.0,8.0,18,0,3,12,4,0,0,15,0,242.0
2014,VA,OASHRA,3.0,1.0,0.0,1,0,0,0,0,0,0,0,0,5.0
2014,VA,OASP&IA,5.0,1.0,0.0,2,0,0,0,0,0,0,0,0,8.0
2014,VA,ODASB,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3.0
2014,VA,ODASIA,1.0,0.0,0.0,34,0,0,0,0,0,0,0,0,35.0
2014,VA,ODI,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0
2014,VA,OF,12.0,1.0,0.0,0,0,7,0,0,0,0,0,0,20.0
2014,VA,OIT,58.0,38.0,18.0,51,0,32,5,12,0,0,41,0,255.0
2014,VA,ORM,5.0,8.0,12.0,4,0,0,0,0,0,0,0,1,30.0
2014,VA,OSDBU,4.0,4.0,0.0,4,0,3,3,0,0,0,0,0,18.0
2014,VA,OSP,0.0,1.0,3.0,1,0,0,0,0,0,0,0,0,5.0
2014,VA,P&P,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.0
2014,VA,PA,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,4.0
2014,VA,SEC,31.0,5.0,1.0,44,0,2,1,2,0,0,3,0,89.0
2014,VA,VBA,530.0,1896.0,63.0,102,0,12,1,33,0,0,17,1,2655.0
2014,VA,VHA,11641.0,5984.0,4977.0,862,0,228,98,34,0,0,86,4,23914.0
2015,ABMC,ABMC,0.0,1.0,1.0,3,0,0,0,0,0,0,0,0,5.0
2015,ACUS,ACUS,8.0,3.0,0.0,15,0,0,0,0,0,0,0,0,26.0
2015,AFRH,AFRH,6.0,5.0,0.0,1,0,1,0,0,0,0,0,0,13.0
2015,BBG,BBG,5.0,24.0,1.0,5,0,1,5,3,1,1,0,2,48.0
2015,CEQ,CEQ,11.0,7.0,0.0,30,0,2,0,12,7,4,2,0,75.0
2015,CFPB,CFPB,54.0,96.0,48.0,49,2,42,3,2,1,18,4,0,319.0
2015,CFTC,CFTC,33.0,51.0,18.0,79,0,6,2,1,2,3,1,8,204.0
2015,CIA,CIA,442.0,925.0,980.0,70,129,6,18,117,194,97,48,155,3181.0
2015,CIGIE,CIGIE,2.0,2.0,0.0,6,5,0,0,0,0,0,0,0,15.0
2015,CNCS,CNCS,17.0,19.0,1.0,6,0,4,0,1,0,0,0,0,48.0
2015,CO,CO,9.0,2.0,0.0,6,11,2,0,3,0,1,0,0,34.0
2015,CPPBSD,CPPBSD,1.0,1.0,0.0,1,0,0,0,1,0,0,0,1,5.0
2015,CSB,CSB,8.0,9.0,9.0,3,0,1,0,0,0,0,0,0,30.0
2015,CSOSA,CSOSA,51.0,425.0,0.0,4,0,33,2,0,9,0,1,0,525.0
2015,DHS,CBP,771.0,30946.0,117.0,26142,125,580,88,142,7234,8976,2625,0,77746.0
2015,DHS,CRCL,0.0,18.0,0.0,12,0,0,0,0,0,0,0,0,30.0
2015,DHS,FEMA,147.0,284.0,9.0,78,10,47,0,14,71,2,14,41,717.0
2015,DHS,FLETC,15.0,29.0,0.0,27,7,9,1,0,5,7,0,0,100.0
2015,DHS,I&A,5.0,22.0,24.0,100,4,5,2,11,8,35,1,0,217.0
2015,DHS,ICE,1315.0,89966.0,1130.0,2372,213,37,57,738,1077,346,147,4180,101578.0
2015,DHS,NPPD,1057.0,7703.0,18.0,3186,10,4,8,13,174,14,44,1,12232.0
2015,DHS,OIG,24.0,114.0,19.0,44,4,2,0,0,7,3,1,5,223.0
2015,DHS,PRIV,61.0,143.0,19.0,73,111,12,3,167,78,18,6,6,697.0
2015,DHS,S&T,1.0,14.0,2.0,11,2,0,1,1,0,1,0,0,33.0
2015,DHS,TSA,155.0,197.0,22.0,83,3,47,0,16,15,3,13,9,563.0
2015,DHS,USCG,1456.0,198.0,44.0,566,8,79,3,1,9,17,32,104,2517.0
2015,DHS,USCIS,10543.0,86868.0,5375.0,22564,655,76,39,0,6465,3978,14334,0,150897.0
2015,DHS,USSS,29.0,401.0,40.0,479,31,33,0,12,251,30,6,16,1328.0
2015,DNFSB,DNFSB,6.0,6.0,1.0,6,1,0,0,0,0,0,0,0,20.0
2015,DOC,BIS,12.0,19.0,20.0,8,8,10,7,3,0,5,5,1,98.0
2015,DOC,Census,227.0,33.0,53.0,23,5,43,15,15,45,30,27,23,539.0
2015,DOC,EDA,19.0,9.0,1.0,6,0,1,2,3,0,0,0,0,41.0
2015,DOC,ESA,2.0,0.0,0.0,5,0,1,0,0,0,1,0,1,10.0
2015,DOC,ITA,0.0,2.0,1.0,2,0,1,0,0,1,0,0,0,7.0
2015,DOC,MBDA,0.0,0.0,0.0,2,0,0,2,0,0,1,0,0,5.0
2015,DOC,NIST,33.0,22.0,2.0,13,2,4,10,4,3,4,9,1,107.0
2015,DOC,NOAA,157.0,113.0,18.0,36,2,74,40,7,21,6,15,9,498.0
2015,DOC,NTIA,15.0,8.0,0.0,6,12,4,12,12,0,0,0,0,69.0
2015,DOC,NTIS,3.0,0.0,4.0,6,0,0,0,0,0,0,0,0,13.0
2015,DOC,OIG,11.0,95.0,6.0,16,1,8,15,4,6,5,2,0,169.0
2015,DOC,OS,25.0,24.0,5.0,29,0,18,16,33,14,52,21,14,251.0
2015,DOC,PTO,92.0,77.0,20.0,59,2,5,15,8,70,1,1,6,356.0
2015,DoD,AF,1686.0,1792.0,193.0,658,95,231,235,217,335,204,193,352,6191.0
2015,DoD,AFRICOM,5.0,27.0,1.0,14,0,2,1,0,1,0,0,8,59.0
2015,DoD,ARMY,13412.0,5223.0,810.0,2768,3705,621,359,235,816,391,659,301,29300.0
2015,DoD,ASBCA,6.0,0.0,0.0,7,0,7,0,0,0,0,0,0,20.0
2015,DoD,CENTCOM,8.0,71.0,8.0,35,22,16,0,0,4,1,2,33,200.0
2015,DoD,DCAA,20.0,17.0,11.0,31,16,1,1,0,0,3,0,0,100.0
2015,DoD,DCMA,19.0,40.0,1.0,18,41,13,3,11,12,8,9,1,176.0
2015,DoD,DeCA,123.0,22.0,0.0,22,2,11,0,3,0,0,0,0,183.0
2015,DoD,DFAS,94.0,50.0,12.0,18,5,8,1,2,6,19,2,0,217.0
2015,DoD,DHA,45.0,25.0,14.0,8,2,4,3,1,2,7,0,0,111.0
2015,DoD,DIA,11.0,158.0,52.0,409,3,12,0,0,5,6,20,8,684.0
2015,DoD,DISA,84.0,22.0,5.0,50,3,17,34,5,5,0,4,8,237.0
2015,DoD,DLA,2754.0,659.0,14.0,98,71,54,8,18,8,15,0,114,3813.0
2015,DoD,DoD IG,52.0,318.0,47.0,62,14,75,0,7,15,76,17,125,808.0
2015,DoD,DoDEA,6.0,33.0,5.0,18,0,1,0,1,0,0,0,0,64.0
2015,DoD,DSS,8.0,25.0,0.0,29,1,2,0,1,0,1,0,0,67.0
2015,DoD,DTIC,74.0,1.0,1.0,66,73,2,0,0,0,0,4,0,221.0
2015,DoD,DTRA,18.0,4.0,0.0,25,5,21,1,14,6,2,0,0,96.0
2015,DoD,EUCOM,2.0,17.0,5.0,19,30,1,0,0,0,0,0,0,74.0
2015,DoD,JPRA,0.0,4.0,0.0,1,0,0,0,0,0,0,0,3,8.0
2015,DoD,NAVY,1605.0,3739.0,334.0,1275,303,580,114,128,251,307,475,216,9327.0
2015,DoD,NGA,26.0,41.0,14.0,10,10,7,14,8,2,1,0,8,141.0
2015,DoD,NGB,12.0,34.0,3.0,11,22,10,3,7,1,4,1,3,111.0
2015,DoD,NORTHCOM,12.0,14.0,7.0,62,2,1,1,8,0,8,10,0,125.0
2015,DoD,NRO,19.0,73.0,4.0,42,2,6,0,20,21,8,1,0,196.0
2015,DoD,NSA,61.0,323.0,697.0,118,0,68,19,44,36,30,126,7,1529.0
2015,DoD,OSD/JS,258.0,309.0,64.0,306,40,215,22,75,6,3,32,336,1666.0
2015,DoD,PACOM,11.0,40.0,14.0,16,17,8,0,2,7,8,4,7,134.0
2015,DoD,SOCOM,21.0,27.0,12.0,41,8,48,5,0,10,6,9,66,253.0
2015,DoD,SOUTHCOM,41.0,79.0,3.0,46,0,7,0,0,0,3,2,4,185.0
2015,DoD,STRATCOM,6.0,28.0,2.0,30,11,2,0,0,4,0,3,0,86.0
2015,DoD,TRANSCOM,25.0,34.0,5.0,16,11,6,0,0,11,4,2,11,125.0
2015,DOE,BPA,47.0,38.0,0.0,14,2,22,0,6,0,0,5,0,134.0
2015,DOE,CBFO,2.0,0.0,0.0,0,0,10,0,2,0,0,0,0,14.0
2015,DOE,CH,25.0,5.0,0.0,13,4,16,3,4,2,5,2,0,79.0
2015,DOE,EMCBC,28.0,17.0,1.0,16,2,16,0,0,1,0,5,0,86.0
2015,DOE,GFO,33.0,21.0,0.0,11,2,16,17,6,1,0,0,0,107.0
2015,DOE,HQ,223.0,270.0,12.0,114,259,107,16,11,12,25,59,0,1108.0
2015,DOE,ID,11.0,11.0,1.0,8,0,15,0,0,0,0,0,0,46.0
2015,DOE,NETL,11.0,7.0,0.0,3,1,2,0,0,0,0,0,0,24.0
2015,DOE,NNSA,113.0,87.0,7.0,65,16,29,3,3,5,6,6,0,340.0
2015,DOE,NR,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
2015,DOE,NRLFO,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,2.0
2015,DOE,ORO,107.0,5.0,0.0,47,16,12,3,4,3,5,5,0,207.0
2015,DOE,OSTI,8.0,0.0,1.0,9,4,11,1,4,2,0,1,0,41.0
2015,DOE,ROO,33.0,29.0,1.0,12,3,18,0,1,1,0,0,0,98.0
2015,DOE,SEPA,5.0,0.0,0.0,18,0,0,0,0,1,0,0,0,24.0
2015,DOE,SPR,6.0,1.0,0.0,1,0,10,0,0,0,0,0,0,18.0
2015,DOE,SRO,12.0,3.0,1.0,9,2,13,3,0,0,2,0,0,45.0
2015,DOE,SWPA,3.0,0.0,0.0,4,0,12,0,2,0,0,1,0,22.0
2015,DOE,WAPA,7.0,29.0,1.0,0,0,13,0,0,0,0,0,0,50.0
2015,DOI,BIA,764.0,509.0,55.0,202,5,32,36,26,70,6,20,92,1817.0
2015,DOI,BLM,293.0,250.0,11.0,70,10,42,12,4,7,3,27,67,796.0
2015,DOI,BOEM,56.0,23.0,1.0,36,0,6,1,4,1,1,7,29,165.0
2015,DOI,BOR,125.0,66.0,5.0,48,1,15,4,1,1,2,8,69,345.0
2015,DOI,BSEE,82.0,45.0,4.0,68,0,6,2,2,1,8,3,23,244.0
2015,DOI,FWS,537.0,398.0,43.0,155,5,43,13,6,10,4,17,101,1332.0
2015,DOI,NPS,293.0,291.0,27.0,79,6,44,25,1,1,1,23,52,843.0
2015,DOI,OIG,36.0,70.0,25.0,69,4,1,0,1,1,0,0,8,215.0
2015,DOI,OS,193.0,64.0,4.0,129,11,30,23,8,4,1,3,77,547.0
2015,DOI,OSM,40.0,16.0,0.0,41,1,5,2,1,1,0,2,7,116.0
2015,DOI,SOL,38.0,11.0,3.0,44,0,2,0,2,0,0,1,17,118.0
2015,DOI,USGS,97.0,37.0,4.0,46,1,7,1,0,0,1,4,21,219.0
2015,DOJ,Office of the AG,59.0,36.0,12.0,71,4,18,1,3,15,2,20,13,254.0
2015,DOJ,Office of the DAG,18.0,21.0,4.0,69,1,12,0,0,4,0,7,5,141.0
2015,DOJ,Office of the Assoc. AG,6.0,2.0,7.0,75,1,4,0,0,3,0,2,2,102.0
2015,DOJ,Antitrust,28.0,27.0,18.0,36,4,17,3,1,0,0,0,0,134.0
2015,DOJ,ATF,54.0,390.0,206.0,185,18,19,0,10,138,19,83,24,1146.0
2015,DOJ,BOP,2874.0,2365.0,183.0,426,53,197,263,105,1412,118,132,0,8128.0
2015,DOJ,Civil,92.0,47.0,16.0,85,9,24,8,1,21,0,6,1,310.0
2015,DOJ,Civil Rights,123.0,184.0,59.0,119,49,6,10,1,9,0,2,0,562.0
2015,DOJ,COPS,14.0,26.0,0.0,38,7,0,0,0,0,0,0,0,85.0
2015,DOJ,Criminal,37.0,96.0,160.0,126,18,108,0,0,10,0,32,247,834.0
2015,DOJ,CRS,1.0,0.0,2.0,16,0,0,0,0,0,0,0,0,19.0
2015,DOJ,DEA,119.0,613.0,176.0,363,7,22,46,87,188,0,35,21,1677.0
2015,DOJ,ENRD,31.0,39.0,0.0,26,2,6,0,0,0,0,0,0,104.0
2015,DOJ,EOIR,22542.0,563.0,108.0,3957,3,36,6,0,4005,9,535,0,31764.0
2015,DOJ,EOUSA,380.0,447.0,730.0,696,53,34,117,2,1189,6,74,146,3874.0
2015,DOJ,EOUST,10.0,14.0,3.0,13,0,0,11,0,42,9,0,0,102.0
2015,DOJ,FBI,498.0,3542.0,646.0,5168,62,83,470,78,1425,24,258,1151,13405.0
2015,DOJ,FCSC,26.0,1.0,2.0,11,0,0,0,0,0,0,0,0,40.0
2015,DOJ,JMD,43.0,17.0,0.0,4,11,5,0,3,2,0,2,1,88.0
2015,DOJ,NSD,43.0,21.0,16.0,21,3,4,0,2,25,37,2,1,175.0
2015,DOJ,OCDETF,1.0,2.0,9.0,25,1,0,0,2,16,0,0,1,57.0
2015,DOJ,OIG,34.0,147.0,38.0,109,11,7,0,0,1,0,0,0,347.0
2015,DOJ,OIP,100.0,23.0,3.0,44,3,13,1,9,408,7,10,191,812.0
2015,DOJ,OJP,115.0,141.0,21.0,58,3,14,0,1,1,0,2,0,356.0
2015,DOJ,OLA,12.0,9.0,0.0,25,0,23,0,1,2,0,16,4,92.0
2015,DOJ,OLC,7.0,29.0,8.0,45,5,1,2,0,0,0,0,0,97.0
2015,DOJ,OLP,12.0,20.0,0.0,30,0,1,0,0,3,0,3,8,77.0
2015,DOJ,OPR,14.0,21.0,19.0,24,0,0,0,0,10,0,0,32,120.0
2015,DOJ,OSG,35.0,22.0,0.0,34,0,1,0,0,0,0,0,0,92.0
2015,DOJ,OVW,14.0,64.0,0.0,33,2,1,0,0,0,0,0,0,114.0
2015,DOJ,Pardon Attorney,38.0,14.0,7.0,24,1,2,0,0,10,1,0,0,97.0
2015,DOJ,Public Affairs,5.0,8.0,0.0,30,0,0,1,0,2,0,3,1,50.0
2015,DOJ,PRAO,6.0,5.0,1.0,17,0,0,0,0,1,1,0,0,31.0
2015,DOJ,TAX,34.0,19.0,25.0,35,4,0,0,1,9,0,0,0,127.0
2015,DOJ,USMS,224.0,757.0,158.0,383,28,8,14,7,110,38,30,9,1766.0
2015,DOJ,USNCB,5.0,48.0,44.0,68,0,0,0,1,31,4,0,0,201.0
2015,DOJ,USPC,250.0,36.0,0.0,51,0,61,3,0,44,0,0,0,445.0
2015,DOT,FAA,5839.0,1523.0,62.0,1181,2,413,24,5,26,13,0,0,9088.0
2015,DOT,FHWA,163.0,81.0,4.0,54,27,17,10,1,2,2,7,0,368.0
2015,DOT,FMCSA,341.0,792.0,2.0,129,0,218,1,13,0,13,29,0,1538.0
2015,DOT,FRA,130.0,57.0,13.0,101,3,31,0,6,0,5,9,0,355.0
2015,DOT,FTA,99.0,89.0,7.0,76,0,1,0,0,0,1,0,0,273.0
2015,DOT,MARAD,48.0,30.0,0.0,34,0,6,1,3,0,2,0,0,124.0
2015,DOT,NHTSA,61.0,65.0,30.0,44,0,14,8,7,1,2,12,5,249.0
2015,DOT,OIG,15.0,43.0,10.0,39,0,2,0,0,0,0,2,8,119.0
2015,DOT,OST,109.0,106.0,6.0,71,0,8,0,0,0,2,3,73,378.0
2015,DOT,PHMSA,68.0,27.0,3.0,38,0,7,8,0,0,1,5,2,159.0
2015,DOT,RITA,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,2.0
2015,DOT,SLSDC,10.0,1.0,0.0,17,0,0,0,0,0,0,0,0,28.0
2015,ED,OCTAE,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1.0
2015,ED,OM-OCPO,6.0,7.0,1.0,3,0,1,6,0,0,177,0,0,201.0
2015,ED,OSHS,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
2015,ED,FSA,41.0,66.0,26.0,35,8,7,4,0,0,1,2,0,190.0
2015,ED,IES,7.0,23.0,1.0,7,0,0,0,0,0,0,1,0,39.0
2015,ED,IES-NAGB,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,2.0
2015,ED,M,39.0,101.0,10.0,23,2,5,9,0,0,0,2,0,191.0
2015,ED,OCFO,2.0,0.0,0.0,3,1,0,0,0,0,0,0,0,6.0
2015,ED,OCFO-CAM,6.0,29.0,6.0,2,0,0,2,0,0,0,0,0,45.0
2015,ED,OCIO,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4.0
2015,ED,OCO,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,3.0
2015,ED,OCR,61.0,70.0,8.0,10,2,3,6,0,0,0,4,0,164.0
2015,ED,OCR-1 Boston,11.0,56.0,8.0,1,0,0,1,0,0,0,0,0,77.0
2015,ED,OCR-2 New York,84.0,46.0,18.0,1,0,16,0,0,0,0,7,0,172.0
2015,ED,OCR-3 Philadelphia,10.0,55.0,14.0,3,0,3,1,0,0,0,0,0,86.0
2015,ED,OCR-4 Atlanta,21.0,16.0,12.0,1,0,7,1,0,0,0,1,0,59.0
2015,ED,OCR-5 Chicago,84.0,42.0,9.0,0,0,8,1,0,0,0,0,0,144.0
2015,ED,OCR-6 Dallas,13.0,56.0,16.0,3,0,5,2,0,0,0,1,0,96.0
2015,ED,OCR-7 Kansas City,5.0,16.0,14.0,0,0,4,2,0,0,0,1,0,42.0
2015,ED,OCR-8 Denver,2.0,13.0,14.0,3,0,4,6,0,0,0,2,0,44.0
2015,ED,OCR-9 San Francisco,11.0,46.0,8.0,2,0,1,0,0,0,0,0,0,68.0
2015,ED,OCR-10 Seattle,15.0,49.0,3.0,5,0,0,0,0,0,0,0,0,72.0
2015,ED,OCR-12 Cleveland,12.0,7.0,8.0,0,0,3,2,0,0,0,0,0,32.0
2015,ED,OCR-Metro D.C.,12.0,68.0,7.0,6,0,12,2,0,0,0,1,0,108.0
2015,ED,ODS,3.0,1.0,0.0,3,0,0,0,0,0,0,0,0,7.0
2015,ED,OESE,6.0,34.0,1.0,14,1,5,10,0,0,0,0,0,71.0
2015,ED,OGC,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,2.0
2015,ED,OIG,7.0,32.0,8.0,9,1,2,1,0,0,0,1,0,61.0
2015,ED,OII,12.0,29.0,0.0,13,4,1,0,0,0,0,0,0,59.0
2015,ED,OLCA,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,3.0
2015,ED,OM,8.0,25.0,0.0,10,2,0,0,0,0,0,1,0,46.0
2015,ED,OPE,13.0,126.0,0.0,7,1,5,4,0,0,0,1,0,157.0
2015,ED,OPEPD,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,4.0
2015,ED,OS,2.0,5.0,1.0,0,1,1,0,0,0,0,1,0,11.0
2015,ED,OSERS,13.0,29.0,0.0,2,0,0,2,0,0,0,0,0,46.0
2015,ED,OUS,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2.0
